sample_id,image_path,array_path,label_delta_displacement_path,label_absolute_path,start_path,encoding_method,coordinate_type,normalization_range,sign_lost_from_gasf_diagonal,initial_x,initial_y,delta_was_prepended_with_zero,dx_min,dx_max,dy_min,dy_max,x_min,x_max,y_min,y_max,valid_or_skipped,skip_reason
sample_000393,images/sample_000393.png,arrays/sample_000393.npy,labels_delta_displacement/sample_000393.npy,labels_absolute/sample_000393.npy,starts/sample_000393.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,683.45,150.95,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000394,images/sample_000394.png,arrays/sample_000394.npy,labels_delta_displacement/sample_000394.npy,labels_absolute/sample_000394.npy,starts/sample_000394.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2270.11,933.22,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000395,images/sample_000395.png,arrays/sample_000395.npy,labels_delta_displacement/sample_000395.npy,labels_absolute/sample_000395.npy,starts/sample_000395.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1716.54,914.22,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000396,images/sample_000396.png,arrays/sample_000396.npy,labels_delta_displacement/sample_000396.npy,labels_absolute/sample_000396.npy,starts/sample_000396.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,481.98,1596.73,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000397,images/sample_000397.png,arrays/sample_000397.npy,labels_delta_displacement/sample_000397.npy,labels_absolute/sample_000397.npy,starts/sample_000397.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,20.83,84.72,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000398,images/sample_000398.png,arrays/sample_000398.npy,labels_delta_displacement/sample_000398.npy,labels_absolute/sample_000398.npy,starts/sample_000398.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,302.04,779.45,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000399,images/sample_000399.png,arrays/sample_000399.npy,labels_delta_displacement/sample_000399.npy,labels_absolute/sample_000399.npy,starts/sample_000399.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,382.12,1649.22,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000400,images/sample_000400.png,arrays/sample_000400.npy,labels_delta_displacement/sample_000400.npy,labels_absolute/sample_000400.npy,starts/sample_000400.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,730.53,1545.49,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000401,images/sample_000401.png,arrays/sample_000401.npy,labels_delta_displacement/sample_000401.npy,labels_absolute/sample_000401.npy,starts/sample_000401.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,703.68,80.68,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000402,images/sample_000402.png,arrays/sample_000402.npy,labels_delta_displacement/sample_000402.npy,labels_absolute/sample_000402.npy,starts/sample_000402.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,540.84,1700.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000403,images/sample_000403.png,arrays/sample_000403.npy,labels_delta_displacement/sample_000403.npy,labels_absolute/sample_000403.npy,starts/sample_000403.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,792.49,136.76,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000404,images/sample_000404.png,arrays/sample_000404.npy,labels_delta_displacement/sample_000404.npy,labels_absolute/sample_000404.npy,starts/sample_000404.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,829.37,1365.62,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000405,images/sample_000405.png,arrays/sample_000405.npy,labels_delta_displacement/sample_000405.npy,labels_absolute/sample_000405.npy,starts/sample_000405.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,611.68,1613.47,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000406,images/sample_000406.png,arrays/sample_000406.npy,labels_delta_displacement/sample_000406.npy,labels_absolute/sample_000406.npy,starts/sample_000406.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,405.46,645.87,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000407,images/sample_000407.png,arrays/sample_000407.npy,labels_delta_displacement/sample_000407.npy,labels_absolute/sample_000407.npy,starts/sample_000407.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,92.49,591.66,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000408,images/sample_000408.png,arrays/sample_000408.npy,labels_delta_displacement/sample_000408.npy,labels_absolute/sample_000408.npy,starts/sample_000408.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,401.9,399.75,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000409,images/sample_000409.png,arrays/sample_000409.npy,labels_delta_displacement/sample_000409.npy,labels_absolute/sample_000409.npy,starts/sample_000409.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,632.81,159.97,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000410,images/sample_000410.png,arrays/sample_000410.npy,labels_delta_displacement/sample_000410.npy,labels_absolute/sample_000410.npy,starts/sample_000410.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,92.24,1340.7,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000411,images/sample_000411.png,arrays/sample_000411.npy,labels_delta_displacement/sample_000411.npy,labels_absolute/sample_000411.npy,starts/sample_000411.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1860.31,8.72,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000412,images/sample_000412.png,arrays/sample_000412.npy,labels_delta_displacement/sample_000412.npy,labels_absolute/sample_000412.npy,starts/sample_000412.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,802.47,1277.31,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000413,images/sample_000413.png,arrays/sample_000413.npy,labels_delta_displacement/sample_000413.npy,labels_absolute/sample_000413.npy,starts/sample_000413.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,353.08,938.64,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000414,images/sample_000414.png,arrays/sample_000414.npy,labels_delta_displacement/sample_000414.npy,labels_absolute/sample_000414.npy,starts/sample_000414.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1013.93,964.6,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000415,images/sample_000415.png,arrays/sample_000415.npy,labels_delta_displacement/sample_000415.npy,labels_absolute/sample_000415.npy,starts/sample_000415.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2257.93,1221.92,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000416,images/sample_000416.png,arrays/sample_000416.npy,labels_delta_displacement/sample_000416.npy,labels_absolute/sample_000416.npy,starts/sample_000416.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1045.35,1586.36,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000417,images/sample_000417.png,arrays/sample_000417.npy,labels_delta_displacement/sample_000417.npy,labels_absolute/sample_000417.npy,starts/sample_000417.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,118.59,612.5,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000418,images/sample_000418.png,arrays/sample_000418.npy,labels_delta_displacement/sample_000418.npy,labels_absolute/sample_000418.npy,starts/sample_000418.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,697.47,163.44,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000419,images/sample_000419.png,arrays/sample_000419.npy,labels_delta_displacement/sample_000419.npy,labels_absolute/sample_000419.npy,starts/sample_000419.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,792.49,136.76,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000420,images/sample_000420.png,arrays/sample_000420.npy,labels_delta_displacement/sample_000420.npy,labels_absolute/sample_000420.npy,starts/sample_000420.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,278.7,1760.24,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000421,images/sample_000421.png,arrays/sample_000421.npy,labels_delta_displacement/sample_000421.npy,labels_absolute/sample_000421.npy,starts/sample_000421.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,536.63,1538.57,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000422,images/sample_000422.png,arrays/sample_000422.npy,labels_delta_displacement/sample_000422.npy,labels_absolute/sample_000422.npy,starts/sample_000422.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,238.88,489.53,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000423,images/sample_000423.png,arrays/sample_000423.npy,labels_delta_displacement/sample_000423.npy,labels_absolute/sample_000423.npy,starts/sample_000423.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1732.16,1600.88,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000424,images/sample_000424.png,arrays/sample_000424.npy,labels_delta_displacement/sample_000424.npy,labels_absolute/sample_000424.npy,starts/sample_000424.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,53.02,326.34,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000425,images/sample_000425.png,arrays/sample_000425.npy,labels_delta_displacement/sample_000425.npy,labels_absolute/sample_000425.npy,starts/sample_000425.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1990.19,1406.41,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000426,images/sample_000426.png,arrays/sample_000426.npy,labels_delta_displacement/sample_000426.npy,labels_absolute/sample_000426.npy,starts/sample_000426.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,250.08,596.32,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000427,images/sample_000427.png,arrays/sample_000427.npy,labels_delta_displacement/sample_000427.npy,labels_absolute/sample_000427.npy,starts/sample_000427.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,795.68,364.77,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000428,images/sample_000428.png,arrays/sample_000428.npy,labels_delta_displacement/sample_000428.npy,labels_absolute/sample_000428.npy,starts/sample_000428.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2270.11,933.22,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000429,images/sample_000429.png,arrays/sample_000429.npy,labels_delta_displacement/sample_000429.npy,labels_absolute/sample_000429.npy,starts/sample_000429.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,887.89,186.53,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000430,images/sample_000430.png,arrays/sample_000430.npy,labels_delta_displacement/sample_000430.npy,labels_absolute/sample_000430.npy,starts/sample_000430.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,580.69,19.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000431,images/sample_000431.png,arrays/sample_000431.npy,labels_delta_displacement/sample_000431.npy,labels_absolute/sample_000431.npy,starts/sample_000431.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,279.6,514.89,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000432,images/sample_000432.png,arrays/sample_000432.npy,labels_delta_displacement/sample_000432.npy,labels_absolute/sample_000432.npy,starts/sample_000432.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,265.67,493.03,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000433,images/sample_000433.png,arrays/sample_000433.npy,labels_delta_displacement/sample_000433.npy,labels_absolute/sample_000433.npy,starts/sample_000433.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1663.09,1317.65,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000434,images/sample_000434.png,arrays/sample_000434.npy,labels_delta_displacement/sample_000434.npy,labels_absolute/sample_000434.npy,starts/sample_000434.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2846.09,1780.81,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000435,images/sample_000435.png,arrays/sample_000435.npy,labels_delta_displacement/sample_000435.npy,labels_absolute/sample_000435.npy,starts/sample_000435.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1654.01,1305.8,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000436,images/sample_000436.png,arrays/sample_000436.npy,labels_delta_displacement/sample_000436.npy,labels_absolute/sample_000436.npy,starts/sample_000436.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,278.7,1760.24,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000437,images/sample_000437.png,arrays/sample_000437.npy,labels_delta_displacement/sample_000437.npy,labels_absolute/sample_000437.npy,starts/sample_000437.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,5.39,978.65,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000438,images/sample_000438.png,arrays/sample_000438.npy,labels_delta_displacement/sample_000438.npy,labels_absolute/sample_000438.npy,starts/sample_000438.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1048.12,1269.82,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000439,images/sample_000439.png,arrays/sample_000439.npy,labels_delta_displacement/sample_000439.npy,labels_absolute/sample_000439.npy,starts/sample_000439.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1964.62,858.95,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000440,images/sample_000440.png,arrays/sample_000440.npy,labels_delta_displacement/sample_000440.npy,labels_absolute/sample_000440.npy,starts/sample_000440.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1750.95,1734.18,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000441,images/sample_000441.png,arrays/sample_000441.npy,labels_delta_displacement/sample_000441.npy,labels_absolute/sample_000441.npy,starts/sample_000441.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2367.66,1779.37,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000442,images/sample_000442.png,arrays/sample_000442.npy,labels_delta_displacement/sample_000442.npy,labels_absolute/sample_000442.npy,starts/sample_000442.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,463.85,845.64,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000443,images/sample_000443.png,arrays/sample_000443.npy,labels_delta_displacement/sample_000443.npy,labels_absolute/sample_000443.npy,starts/sample_000443.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1860.31,8.72,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
